"","NP_001019837","NP_001157016","NP_036442","NP_839943","NP_000967","NP_006259","NP_001127836","NP_001070729","NP_005110","NP_001269119","NP_061029","NP_056473","NP_057417","NP_001271230","NP_057712","NP_004324","NP_003065","NP_061819","NP_001157616","NP_008841","NP_001107018","NP_001012768","NP_004577","NP_690852","NP_001030611","NP_002705","NP_055987","NP_001290377","NP_003633","NP_055970","NP_000436","NP_001185765","NP_001092108","NP_001243778","NP_001165375","NP_001107018","NP_001153575","NP_001295159","NP_004629","NP_001104792","NP_001257951","NP_001229343","NP_055114","NP_061848","NP_001027454","NP_001611","NP_057417","NP_001001","NP_079112","NP_001027454","NP_006600","NP_054828","NP_001107590","NP_001073308","NP_001139019","NP_005244","NP_005244","NP_001009880","NP_001002032","NP_001034558","NP_055555","NP_055555","NP_036244","NP_653265","NP_116204","NP_001273897","NP_065823","NP_004095","NP_066932","NP_066932","NP_031385","NP_001108585","NP_004095","NP_001002909","NP_003179","NP_001229268","NP_001004304","NP_002568","NP_001387","NP_055987","NP_001135772","NP_001248745","KIAA0701","NP_001006666","NP_001006666"
"PA9.79EE.018B06",-1.73629447477004,-0.907388186549259,-0.723835116545711,-1.19278175751975,-2.48174723769546,-0.658087575723842,-0.46665733668016,0.386370594143692,-0.0136226612026884,0.134079145849545,1.57595484036464,0.0542038002218708,0.981513480061042,-0.109073109373803,-0.192113370947491,-0.816494613674025,-0.358037340857609,0.135426073047656,0.434000129439209,0.430164753971952,1.4665533076231,1.78831681041884,1.11278177766189,0.981191335319076,2.64977103947099,1.2727181135369,1.40493434593616,0.16436678390282,0.764744267980272,0.857614390593106,-0.100347522066679,0.81038262238284,0.348842701451641,0.208215413903136,-0.409238247210363,-0.26564941249897,-0.399130466297677,-0.0841779165822073,-0.162246107541248,-0.132650773589793,-0.525554736501429,-0.350975303386353,-0.90292483355306,-0.700598514894606,-0.923977739420441,0.843626858405961,3.52239179634413,3.31991369959225,-0.134057958704556,2.10283503414828,0.797716401323493,0.162511520651453,0.119681897903218,-0.485947534008343,-0.558314913584009,-0.642645949852009,-0.660229510155988,-0.591699932883238,0.143171981359494,-0.326424334846906,0.150730046002734,0.0625472060028929,0.0897882536818919,-0.111820273089677,-0.999487713734293,-1.56626974086253,-1.4936720011044,-1.58473630576807,-1.64762878232075,-1.15672688080704,-1.28194240748164,-0.725127164097459,-0.751251430003175,-0.825566840866342,-1.07076797737851,-0.860545681514826,-0.369871914832997,-0.778826597405546,-0.730944461135207,-0.661181592472128,0.0949884190515887,0.617332188561587,0.630629177495781,2.44860284054126,1.75116629600479
"PA9.79EE.054E06",-1.37456879024637,-1.46689976808437,-0.420381873408047,-1.17570424438353,-3.03908230593948,-1.11672047663838,-1.9972700119449,-0.117802791730554,0.303365367804627,0.0598823852804662,0.959088221391258,-0.0485050885571749,0.764672766580244,-0.499216379443652,-0.417502951750428,-0.416850477608297,0.0745199344475309,0.0682705647282108,0.183548086013094,4.34930488104612e-05,1.41426481968122,1.27123665995044,0.935298108317354,0.654045713877583,2.57641186706569,1.83812700323125,-0.557633689889772,-0.100510296396544,0.199682771779288,0.785741170564374,-0.155942326692141,1.38725370109576,0.0900627750799434,2.15964151815462,0.883224774876192,0.18068211675683,-0.221359561870352,-1.04924509840511,0.0113956900542121,-0.400185405563866,-0.856267651349924,0.24688542955539,0.352181740513008,-0.197870270212405,-0.634543927093643,1.335141546742,3.85644852724119,1.14830716889119,-0.163523031505365,2.03578677853931,0.572934867167497,0.186884599478194,-1.18087215846284,0.171704437906494,-0.696304443162986,-0.880697644464235,-0.682442240728536,-0.659639153498683,0.791820673992552,-0.235016558441901,-0.726016893490883,-0.490302453220762,-1.08278379992576,-0.232653787110973,-0.544105820723505,-0.253534323749718,-0.454700180926769,-1.25315876893077,-1.59486675725856,-1.28715446599533,-0.374573771531384,-0.641529572411631,-0.538568683656276,-0.799470972683352,-0.365139263010541,0.0451279760040292,-0.583234450602823,-0.767476117970483,-0.527959814954293,-0.755379366616321,0.7852282658107,0.813028782648571,-0.246832801859977,3.00650166804001,2.32404580215338
"PA9.79EE.078G06",-1.29932347136738,-0.457614983851095,-0.11158474482941,-1.32174115437305,-2.64143299078636,-1.89849888895545,-0.0340274741817113,0.130313111621518,0.0681110034262979,-0.255681964150711,0.911548345671986,-0.364923621306598,-0.0439823961153989,-0.554085176436518,0.0700278966888611,-1.05799870187985,0.65612418663096,-0.628716039072732,-0.367940990048433,0.124327595034576,0.136629411394659,-0.450676621099925,0.364389485708685,-0.261801084051933,0.704109251567177,0.103843277762193,0.159043953934126,-1.07511740016852,-0.159713510328568,-0.241083176705248,-0.153480648533981,0.356593573770945,-0.0082286320536018,1.26717503420108,0.45394023816337,0.121869298220767,0,0.192516166273649,-0.378588294231685,-0.0297658771779403,0.150870168012343,-0.066907972854755,-0.374439931614173,-0.223446809078729,-0.305582323526795,0.133486079731771,2.79615195886579,1.33410153393828,2.86108086003202,1.76687099037509,-0.427031096469028,0.110016979217818,0.660258826011873,-0.144439013957788,-0.617240117765302,0.126322431107479,-0.15825893769934,-0.667899895866928,0.229157941567683,-0.067060264655129,-0.263673078444529,-0.222861189326645,-0.198714501565671,0.178438511544104,-0.101793568057448,-0.711557068226137,-0.657180778215996,-0.65185169742522,-1.14613729755939,-0.904550495986993,-0.0671151291005447,-0.352285314926355,-0.143781903384089,-0.305143423627248,0.583855062401048,-0.0716968154484102,-0.269430218372897,-0.483789194635411,-0.660918430767642,-0.179274280469915,0.547774733114018,1.11098783390885,0.73196740006428,2.86701048899743,2.42164205213276
"PA9.79EE.053E05",-1.36561007427799,-0.742812098350062,0.0989525518287013,-0.803941226277931,-2.59871547383486,-0.922778437470209,-1.30991078731074,0.073533793610659,0.403571549760751,-0.18864245226646,1.28728427787186,0.187058242345332,0.0854248970112206,0.0757327301356514,0.0635549055091423,-0.458337382024109,0.267908556681731,-0.0346480091043408,0.156401783913454,-0.204607272008181,0.130949166547825,-0.388133615379623,-0.730529383466533,-0.808246117487053,0.876092253046898,0.397402360128491,-1.75461676869292,-1.15040067709934,-0.921460533303502,-0.32598469725819,0.0157697414119529,0.976993850049806,-0.043674078519564,0.0428265719634062,-0.487691452378813,0.634263969166633,0.192609122354518,-0.583762739298036,0.0542899082926557,-0.0904493758841465,-0.268653143955775,0.678005613085774,0.571250955544998,-0.218486457418234,-0.201869334269662,1.5208372416109,2.98297290803312,1.80777244353497,2.14444614903331,1.10870531487059,-0.351956698852494,-0.246187312495298,0.485932473233305,-0.0595386339996766,-0.23900861090545,-0.336098029496423,-0.633641137003405,-0.327404499579723,1.0446298354565,0.0540708266544176,-0.240412270800762,-0.366497852305062,-0.401149830261046,0,-0.302759033854813,0.00845530269131511,-0.0445638798048487,-1.24619049532439,-1.45771859785187,-0.77132990520938,0.0337808295672466,-0.0213881715629913,-0.206088072045892,-0.286073863947052,0.0976804216752294,-0.735384359293286,-0.171523768103169,-0.209770701085206,-0.60279518018994,-0.478266270977988,0.820827317453986,1.16926296707956,0.513495504163274,3.01858685203415,2.44886266529203
"PA9.79EE.042D06",-1.35431631446883,-0.621514885573784,-0.516267989708422,-1.08925051795445,-2.33557889545233,-1.60297750520568,-0.199034206742234,0.433634392889078,0.702584298310969,0.317260401889594,1.75738563979215,0.271329026692716,0.725156019514378,-0.0727240327047689,-0.125718183804951,-0.260077282310915,0.106589931642579,-0.113083797443211,0.510801890713357,0.458099904632443,1.29688157926725,1.03037888103142,0.640301442033689,-0.323716806721644,1.84877829774242,0.219872004870914,0.282714090708695,-0.525974651478025,-0.0629066157140876,0.103873235668233,0.048001521283263,1.03319171465178,0.544941518729992,0.307431324222216,-0.364747849343592,0.0293636233491492,-0.16155674516107,0.153697898625123,-0.0966190706134422,0.0583221193372068,-0.337743815071719,-0.170605559553039,-0.202788525303028,-0.204405849176956,-0.409963232200296,0.55069378146827,3.42030783357851,0.625408190349441,0.339620426784091,2.13509094415479,0.56018104167312,-0.0408748038520823,-1.50119431195406,-0.583364126181002,-0.0794864604794596,-0.363339257864847,-0.608295403277608,-0.441500093845354,-0.0164604770016803,-0.653141900155436,0.0600662666025935,-0.311941224250094,-0.0407532231218113,0.152508260097293,-0.265565916983077,-1.0774806654634,-0.841162113042044,-1.74050279621722,-1.48654062714013,-0.980691419499301,-0.233267249491784,-0.0525400633026063,-0.410078957506708,-0.533925868818877,-0.765178572323134,-0.285828582447889,-0.468763615452223,-0.797966052362636,-0.468775261566377,-0.0652269642507428,0.515793738869393,1.02380542045755,-0.266699353548919,2.64214368605428,1.81639443577789
"PA9.79EE.030C06",-1.53762982894214,-1.02093291676147,-0.359688066507325,-0.621040765783117,-2.51422564982204,0.00312312696675932,-0.0803281312200293,-0.0303627428020748,-0.369563425171057,0.0313585774051359,1.15908190880296,0.0436079673361873,0.290621959698703,-0.207973789171067,-0.255770341557111,-0.625563303733669,-0.783774366242182,-0.304613430428788,0.00581903159416441,-0.120686680235114,1.13238729117003,0.966658742710992,0.530283028427798,0.327921605001258,1.83022043371739,0.70450144449654,0.473368866619209,-0.262880791996555,0.178747524456256,0.603209456807897,-0.52897259438542,0.696132775440184,0.0884261844306473,0,-0.256595302365689,-0.111808516839815,-0.337624936841781,-0.130878051289058,-0.214497205623235,0.158216875143492,-0.322704628277015,-0.258987358934413,-0.827525815188165,-0.622391631372954,0.783766044775489,0.857752107178141,3.09816686859517,0.901528734197187,0.181325372347612,4.09187395144013,0.073606232964945,0.270688166273199,-1.06612854564355,0.75184352952513,-0.314289309067322,-0.753816403862696,-0.56674753598099,-0.748385046146293,0.198797522053723,-0.279140983140685,-0.147363506956172,0.220011814300487,0.120196111181294,-0.200357531154393,-0.69029936230207,-1.16028042060622,-0.858799977019678,-1.16630670426632,-1.79587705843516,-1.15037337821302,-0.829677146721295,-0.0478222287994425,-0.46476590500329,-0.871289054821133,-0.307990924083634,-0.640804346531883,-0.169680260370365,-0.639911185910254,-0.782033747488798,-0.533192160362641,2.59218571143028,0.851224214342882,0.473944064232725,2.56789411503319,1.82434872464033
"PA9.79EE.017B05",-1.35676858987965,-0.570019748278386,-0.0219107369479967,-0.810163626448411,-1.97625688061328,-0.0395866303004295,0.0287392778457844,0.716480848483489,0.915950331838975,0.0541452050057977,1.18403796793238,0.134446761991354,0.124532393209202,0.427583596192416,0.130238567707612,0.337779890594632,-0.197211867416422,0.0577118861917022,0.162488439235465,0.165115111559525,0.320740660890501,0,-0.500274489616597,-0.5469222937072,0.485773950463415,-0.734594805997765,-0.166350742745326,-0.655013427289057,-0.148757034912064,-0.371295561740054,0.330336758862941,0.127620116568068,0.0082286320536018,-0.890440753759476,-0.903110473239074,0.242507227302687,-0.164438187818378,0.586292988044274,-0.00105417101953875,0.257682779184278,-0.208974096320829,0.154344894062467,-0.534104781137377,-0.174920794639726,-0.541057274001428,1.21642884652198,2.9064788763795,1.98193120883545,-1.22848954050544,1.35938555745689,-0.0554675831381903,-0.31620302191377,-1.24557980914832,-0.454354733621056,-0.222112141055034,-0.891694708404947,-0.58327501657822,-0.138560463759893,0.356748377856294,0.099347166969872,0.561920742783513,0.540833036065472,0.337167005774961,0.390590975583484,-0.0135158925805929,-0.909230948606834,-0.838203265282164,-1.67671640857487,-1.220400445309,-0.766724903556759,-0.0858090516353132,-0.0679985162704986,-0.370609169348478,-0.311162264259144,-0.611821794652473,-0.226725816448584,-0.0890195393575539,-0.607918472882659,-0.175163942284448,-0.217942137908456,0.774799609024869,1.15154994046605,1.25906835997531,2.78625238923271,2.35313326712313
"PA9.79EE.016B04",-1.25260380537937,-0.805695837694492,-0.440556969437673,-1.17135396873619,-2.28002900419067,-0.373588704466754,-0.0860773753574145,0.293390246729831,0.625850743901852,0.160823096444654,1.31072702019391,0.0488810373984729,0.248538211399703,-0.239496255031393,-0.266830458320681,-0.182994472590661,0.571512263287513,0.126002409370504,0.197431813359004,0.246322462728559,0.985900706534431,0.7209711671957,0.162355624233866,-0.282046402845187,1.34767288915602,0.765051668822601,0.582797466048623,-0.281821669367089,0.338166588468394,0.306304485594054,-0.196092712385634,0.710501506649038,0.431169983956569,0.129380237630754,-0.13651712998572,-0.0564495914267108,-0.289149335082829,0,-0.244555205880909,-0.26825530201232,-0.296244239353242,-0.219960028696546,-0.731759747571548,-0.481791141341384,-0.801559016432216,1.04592671352827,3.30618034335423,2.13485755557672,-0.468848957893854,1.8306806457055,0.344474292071498,0.161950391838955,0.68214724988756,-0.426862728877896,-0.41755913656787,-0.431325377291508,-0.520401261732559,-0.699389971827806,0.376579747588452,-0.394575852891992,0.311665925101497,0.213153653885457,0.145898068635915,-0.15732824640405,-0.488606859314884,-1.0966993902544,-1.09894242618367,-1.42553088963008,-1.35070351208915,-1.09727729280995,-0.773831528391674,-0.40745154877712,-0.446488941804434,-0.471554488384153,-0.259632842586224,-0.355567910583128,-0.637201284326596,-0.863000144630786,-0.576054839600665,-0.370060770342972,0.381173079696013,0.515303304096208,0.463438126802552,2.55619671798728,2.03143422228278
"PA9.79EE.029C05",-1.58794711217594,-0.328004376413729,-0.0211813034864281,-0.785443041829139,-2.08173833707741,0.204427350354746,-0.289320326335663,0.507073200635644,0.862154857292343,0.237710747186431,0.903586585696795,0.104225690491785,0.208256669234366,0.147994467444637,0.0672286982287068,-0.435836681480199,0.313897793885545,0.0962168674878869,0.310576440911826,0.154023141942635,0.308455770664779,0.256294089649878,-0.419341707723713,-0.911176280843636,0.824066978020765,-0.0276836141668912,-0.0655873815262362,-0.368823971087467,-0.159718756251802,-0.24816438749251,0.154722774830681,0.772703994010969,0.224025236218931,-0.871898480789133,-1.22631773606884,0.403741698879532,-0.162042246272177,0.273191544857113,0,-0.791970702149731,-0.465642564512698,0.226492653687951,-0.57130940524037,-0.0947102653411169,-0.738652163352734,0.911844872355305,2.68807302793524,0.995163849730653,-0.905333757949906,1.2337155272773,0.0554675831381903,0,1.18937603686401,-0.597246133886138,-0.213729734304912,-0.289800437268172,-0.480428340858642,-0.299154930567214,0.525044763603284,0,0.607936859606486,0.685592119666816,0.783175643625861,0.169426241915211,-0.553871020893893,-0.780632859560917,-0.817030640991552,-0.887242621796791,-1.35477424414638,-0.952961323995483,-0.420027846714849,-0.153877332346062,-0.41749610875397,-0.234114011632131,-0.0962782136988487,-0.519666285421815,0.106384341815805,-0.646513561791745,-0.138107138830666,-0.117982813453885,0.632756150381856,0.791666907406665,0.103056305832292,2.53810802767771,2.14141178039382
"PA9.79EE.041D05",-1.11804245016361,-0.373091906403224,-0.0150451323310661,-0.833614587975426,-1.72822656213875,-2.07100062940583,-1.15208807669224,0.586015397796592,0.977072409765671,0.138285140042001,-0.602806713038486,-0.0258268320399409,0.774057525727899,-0.219181588785814,0.0729862844996659,-2.80319293832227,0.726796414105736,0.265289195887519,0.303607063614407,-0.452100227832308,-0.998312568926738,-0.49174172818157,-0.401073181430973,-0.280602238690759,-0.0560478488692491,0,-0.653354031819819,-0.0156123735513765,0.19780870136448,0.14839580175946,-0.0312418262356262,0.526051035361952,0.258378810777738,0.261033967214188,0.945172715428813,0.374594952921707,0.205818822978023,0.564933637198207,-0.254994359104515,-2.98216725126445,-0.304981475066654,0.347701720933635,0.193197959992063,0.180007714986473,0.238068863651081,0.438224517342153,2.12922987268726,1.35205899316466,0.460013204125675,2.33295721956472,-0.379526155093441,0.099031259490955,0.908629879546582,-0.17924561157394,0.488667523862918,-0.16716929495329,0.181268218790016,0.0841491619824879,0.582860690706862,-0.0607407980982093,0.449836027879053,0.74413986573028,0.890330765016721,-0.468459030972855,-1.07909692026436,-0.3829126987539,-0.375813367482016,-1.70953091514447,-2.99452214919357,-2.45534269383417,0.3198036090456,0.390477547761904,-0.239919517961766,0.180671927634943,0.0268254476301131,0.433537047516969,0.00486824901775118,-0.972814464708666,0.206651025389185,0.327066678163179,-0.200038598490882,1.59817513287346,1.04744579708521,3.19176350437821,2.56600853276094
"PA9.79EE.015B03",-1.20112526825918,-0.202142128612984,0.251105931884922,-0.615028588777358,-1.65445775457247,0.369022001853774,-0.115835503056595,0.546035854643634,0.743750117233415,-0.194510819826575,0.0232282445630982,-1.17789874192533,-0.469831785925088,0.201511229258412,0.459099132360027,-0.410654957621832,1.13272844121903,-1.01732525107551,-0.406951544418022,-0.455935492507547,-0.976291274845694,-1.05270528538124,-1.17642898212326,-0.88954582479225,-0.0986000982563695,-1.11082548003257,-0.936678770276923,0.0331463004915857,-0.334921175106246,-1.00317681930251,0.0453041714935365,-0.68344015133634,-0.352719204802538,-2.01393403570838,-0.926130962383009,0.588241891995716,0.0324564162778744,0.560923661707428,-0.0898702897117025,0.696674543958016,-0.182857806801961,0.483601995349699,-0.487549954602327,0.0819616723239251,-0.276454778583286,1.01695434192646,1.98552573887864,NA,-0.918086295924185,0.544257919954288,-0.741180904069703,-0.394653344807701,-0.212356282051318,0,0.108447299769354,-0.520840998246162,0,0.137895448898027,0.939242086752877,0.0971001302517798,1.08630683145771,0.869662350896574,0.726826171494389,0.684737585647799,0.0137408995851218,-0.430037526254693,-0.377169998237424,-0.735095072311577,-0.618958876408462,-0.380551859756081,0.311410194051225,0.0851884229586921,-0.00134920467010069,0.111738058869721,-0.145774361616234,-0.00342977500730779,0.224979208744251,0,0.203597373013054,0.122745440423359,1.18963755654831,1.44082145511402,2.34707918322012,3.21823662967724,2.50254463503209
"PA9.79EE.039D03",-0.988599200310988,-0.210013133125151,0.345427926793531,-0.998187884826717,-1.75895087989979,-0.808431216764845,0.0389438284750538,0.170949889241694,0.496943500826835,-0.323234128731375,0.238307838576408,-0.887360030108456,-0.567263975033896,0.195496827477337,0.246465389180318,-0.703249439671974,1.03903542562659,-1.28427099037056,-0.649378701717078,-0.271360229508138,-1.5456663947557,-1.89055043495458,-0.829580205632992,-1.47270789643233,-0.60015335781067,-1.11429510384928,-1.0448306306921,-0.523224979782006,-0.464642235166138,-0.776174057913378,0.506267761613197,-0.55195570296463,0.0831683164921082,0.320084364352493,-0.629587267740803,0.429523212897986,0.204276168924446,0.366230444953327,0.069186397342937,0.703259046688676,0.287120030668214,0.412439257665453,0.244122826734989,0.350664834229543,-0.0845684351424474,0.723096885935121,2.15034906164173,0.784127369381464,-0.428897523339582,0.713566426300387,-1.42920716885789,-0.824733300110241,1.66664740610887,-0.0101907265958827,0.209042789694123,0.14916109192349,-0.19752966491258,0.17728130404311,0.714856566034034,-0.279679765320488,0.445033210597649,0.900527173596087,0.455662758925614,0.67232424564395,0.429337265871092,-0.300280815921461,-0.261624940562999,-0.428779820926725,-0.776191122528606,-0.579665606920672,0.138166185300781,0.45187044478072,-0.103167557990788,-0.0524942319055158,0.0760184117480094,0.238305308498897,0.195830545688682,-0.166844999374731,0,0.153213009706611,0.590750608995233,1.30382506425095,1.20752376305566,2.99695449256737,2.71662616948232
"PA9.79EE.027C03",-0.938255476222633,-0.304941210407778,-0.0786657065130278,-0.795927274050811,-1.97808229336756,0.547168194478652,-0.239679926893189,0.494483440274308,0.713473509966137,-0.192756509382819,0.669127187100511,-0.576291049122396,-0.653733539246393,-0.203861609542412,0.429515365845267,-0.551583117028045,0.723407226825408,-0.69435822512939,-0.162161508722415,-0.457200498283532,-1.39260549004002,-1.56795460451639,-0.89268299726502,-1.54846568221253,-0.316784430749258,-1.24618338139583,-1.11416214731287,-0.713856144245343,-0.756992478772818,-0.708721868706533,0.174413342458053,0.556711082392599,0.247086808039879,0.711305006262938,-0.213491957191327,0.691104600118394,0.0345951397950341,0.57209588168072,-0.00281217527873534,0.505791584591993,-0.142592678495141,0.446224545959554,-0.505471253427297,0.160874491767195,-0.234701510489399,0.983453101285595,2.24761434148877,0.580367838662161,-0.538871024457695,0.908090158721393,-1.31766553358047,0.00209937228445334,-0.816238118615405,-0.076853056440664,-0.196643153887553,-0.740591086899803,-0.423456599015569,-0.254620291962365,0.65894593129645,0.439789525693156,0.613944071586442,0.945429264117291,0.609498177477535,0.511096207651424,0.345784032963402,-0.624050677813524,-0.687738384207067,-0.220670112993631,-0.891287056259306,-0.50061246121818,0.110920977402116,0.161574177647452,0,-0.248840334668258,0,0.648687540666944,0.372604461962602,-0.097037822341657,-0.174468201474703,-0.0208820874367461,1.2995048380415,1.38728050148077,1.14759094443714,2.98203580164576,2.57230116357343
"PA9.79EE.004A04",-0.906443653647022,-0.498755366123336,0.165567326928403,-0.873113502339142,-1.8313174408756,-1.44478133363286,0.230101733689376,0.588679658899059,0.168451758003905,-0.0221584219890871,0.602251539182664,-0.448527158560496,-0.0296248348127666,-0.251620032735702,0.27731248296336,-0.168709538109731,1.10212663919015,-0.266263882031393,-0.24047772290713,-0.053613836300189,-0.703641558740742,-0.560946633161381,-0.661505239970454,-0.372654674695558,0.113855170858353,-0.897479909491288,-0.205609226512608,-0.479919443553596,-0.151283322304807,-0.119727487652218,0.46667168396654,0.0185176441866783,-0.290039574294646,0.156509600719886,-0.362182988225541,0.150159733366755,0.0847877939586239,0.505012207056463,-0.400470084456652,0.530573322225328,0,0.356961410657312,0.117854016264901,0.169956319250659,-0.287231375486912,0.82189931733596,2.63428104943647,-1.00590700817999,-0.946480352853472,1.03781656622036,-0.453625718601049,-0.390679151185529,-1.02394640472107,0.508752319915342,0.101332836745859,-1.22932612792474,0.0486329360403701,-0.0407412436118726,0.600823042827321,-0.164755217127954,0.809045912906307,0.303240532132343,0.363019878768208,0.453737704611618,0.182459855543926,-0.456251216147006,-0.439609773903664,-1.05952302933326,-0.958144415476066,-0.401110486476858,0.0308388533432413,0,0.124970601191522,-0.272699733560121,-0.0113398429626743,0.423048176196494,-0.118135760227424,-0.123493293975655,0.00187860205413662,0,0.610158497976621,1.32947916581896,-0.0979616258496616,3.25512662857616,2.46642321607819
"PA9.79EE.040D04",-0.764552341887922,-0.565111697545949,0.418842114607318,-1.06188814819852,-2.13951824250199,-0.847119646465901,0.0983283731549657,0.377529997516054,0.550722807786114,-0.189533185487736,0.868921325329586,-0.828270798206809,-0.314156215177147,-0.224310270999171,0.133051776951413,0.372553788376866,1.34970862925027,-0.89592783703952,-0.428148717831855,-0.0572041465841555,-0.723781964554767,-1.48343693066867,-0.528483416147343,-1.68158572000209,-0.39575821969172,-1.12952823395708,-0.84892342697021,-1.14326445576416,-0.658826173592858,-0.354151346812321,0.152557771026416,-0.790533760749804,0.418228435563132,1.19099545414766,-0.411043867575881,0.388813654500139,0.116994432364382,0.39133151053798,0.108337967674822,0.662402035487543,0.0521824480523909,0.211587582717882,0.0942524534093914,0.0231450441953065,0.0541373885495586,0.900559592448977,3.09410642425275,0.584260340197264,-1.09701265009872,1.21710163543676,-1.48198614585235,-1.03272303806199,0.175257802206022,0.0168395651165634,-0.15266952914249,-0.29937662910625,-0.280153346841648,-0.0641145183895446,0.669352345246444,0.530617013220512,0.186828989933463,0.357757170208022,0.486654757264797,0.59068495629197,-0.0706762638783469,-0.415897241697109,-0.501711729523528,-0.837936901731744,-0.805311866157793,-0.596642426456441,-0.175318183328647,0.243873685202163,-0.218892563352041,-0.192401809700772,0.1939489614623,0.741293551133096,0.0127537568413914,-0.451292711163889,-0.212419509875787,-0.0631163989872654,0.927787604649285,1.39755020029705,1.08937571566148,3.21309994031413,2.94087031953522
"PA9.79EE.003A03",-1.00717219574064,-0.700007761545795,-0.225260283966705,-1.20142368604029,-1.93073366808591,-1.1486615792586,-0.0466396821863362,0.470689909505541,0.230271296187092,0.141604532361701,0.490246774981637,-0.694346124230373,-0.294074214146971,-0.0923950718986297,0.147339957870486,0.428472910706302,1.03521652510896,-0.798811810812805,-0.444296920524036,-0.515754166615406,-0.852633566108931,-1.16763928782604,-0.605290266500779,-0.425667001904279,-0.363910751883317,-0.792542329225167,-0.16485508346712,-0.540239781262047,-0.609769415752234,-0.243376539656122,-0.0116491689199325,-0.852985318126169,0.0354337893893373,1.4423669420216,0.495456138788525,0.392832428448639,0.182239486486221,0.284783408107964,-0.0722414266664272,0.552700192812305,-0.17492199770112,0.20348951113578,-0.0625905819679522,0.20445997011605,0.0532127410101584,0.930354180755908,2.40521857245467,NA,-0.792448223059182,1.42689934022204,-1.0705065148963,-0.87165020461199,-0.203863282330607,0.431951665572532,0.212246733004183,-0.840828744493425,-0.24730622355357,-0.244261118435665,0.699502889552834,-0.068310578886607,0.752213817862228,0.489525011975295,0.355085824274358,0.356029587758631,-0.0769272355422448,-0.719755996054064,-0.682397285446992,-0.820972446181196,-1.00645876481647,-0.875580552667977,-0.775346302027607,-0.227058037561215,-0.0668378681546934,-0.0654269590530591,0.157846785849257,0.390336760597247,0.287916054952514,-0.303109389471762,-0.284448153321996,-0.00488878155565864,0.706878597754916,1.73148859922581,2.22599550538694,3.40712177244661,2.75499746925131
"PA9.79EE.032C08",0.174881143890704,1.36756676824005,-0.602181565301382,1.00530424316741,0.970115729741018,0.811609360545328,1.25074151742853,0.776760797246922,0.502845415342796,0.233480415134668,-0.0454582391668663,0.523619774370987,0.149410810017291,0.784773367514877,0.839159208461757,1.36170352673188,-0.494627718547505,0.607877611823605,1.39246978461658,0.560927729815501,0.329511222244606,2.31815252925841,0,0.474774509820159,1.11899991213553,1.22001505331167,0.714768884650551,0.627140839986689,1.11048613367982,-1.08368873842926,1.32012126236142,-0.581936407951604,0.93783810576951,-1.62897634525092,0.00400436268974502,0.681798263570765,-0.0495187162775939,1.33398596312005,0.989271447129462,-2.30718705386728,0.83309250663965,0.830623831104868,-1.30110451530875,-0.490750667447115,-0.662782799038085,-0.712750732439113,-0.966711422204571,0.558785731813922,0.585515891031896,-0.748606499004499,1.27854490727954,0.256794310119774,-0.97790226168458,-1.38089923359896,-1.89178587440167,0.0531505166013169,-0.963583483343895,-0.0954679583120992,-2.17690905166656,-1.17373798237701,0.515793941906985,0.301275191187403,0.881880686274643,-0.0108291165040642,-2.08792839658029,-0.699174146716816,-0.270304493817243,-0.622637719647042,-0.185852690051942,-0.391716301217161,-0.461640355726212,-0.268705335997756,-0.531980592974915,0.700355931826129,-0.0573152537290755,-0.937682444625539,-1.00464838654647,0.378770103728448,0.195600488507961,-0.0416286341928964,-2.04929593433043,-0.977054489761467,-0.187453758710564,-1.19497406733616,-1.35642325739654
"PA9.79EE.034C10",0.566051305985712,0.339476003602362,0.204669365732475,0.711886683843029,1.14951641385105,1.97706745636287,1.70248530096325,0.234106421319954,-0.0833955544949303,0.731417111782203,0.0298465078750509,0.326919949332174,0.792751309895868,0.672538082669077,-0.15748671098667,0.933967583018177,0.100575092416736,0.376142390841743,0.579010877138989,0.62098237699502,1.39915952026601,1.16114014267541,0.428299280348044,1.17443746994869,0.87749952009302,0.61740622622357,0.116887908518677,-0.577565230024371,-0.565958101789152,0.782660072578983,-0.169497379048298,0.209224906662421,-0.318022247386262,-1.13589638356988,-1.37475932413854,0.131364449841352,0.147403312616791,0.262386101917314,0.153116047131806,0.131500059097542,0.157042230727632,-0.0551697743849875,-0.0511179687735561,-0.0429680508514279,0.0620502006452393,-0.142044034920043,-0.292733646960884,0.421077408000414,-0.0707817713253007,-0.902809927813628,0.272440117459541,-0.0237458406203892,-1.37791368221691,-0.573086678434771,-0.313201540051912,1.34595470066972,0.0135282566385184,-0.327390256811114,-0.543453189861773,-0.0157943370913607,-0.310773905538359,-0.36529080662362,0.0146440535645023,-0.460631563300774,-0.106188409305612,-0.0492111446265107,-0.154075376785288,0.0590344473866447,0.224704622347113,-0.118328544186356,-0.623546141688425,-0.609386738943615,-0.348611279150833,-0.253637093547368,-1.016982186663,-0.382184447025592,-0.568614424116464,-0.375076069914258,-0.223998386397844,-0.298388276678925,-2.59108541620055,-1.59313230386588,-1.39629244409654,-0.396859992080373,-0.664797616333431
